matchid,date,batsman,batting_team,bowling_team,balls_faced,fours,sixes,dismissed,strike_rate,career_matches,career_avg_runs,form_runs_last_5,form_runs_last_10,avg_runs_vs_opponent,target_runs
729305,2014-04-26,sr watson,rajasthan royals,royal challengers bangalore,24,1,2,1,100.0,57,32.36842105263158,18.0,24.9,20.533333333333335,24
729315,2014-04-29,sr watson,rajasthan royals,kolkata knight riders,27,6,0,1,144.44444444444443,58,32.224137931034484,18.0,24.5,29.941176470588236,39
733975,2014-05-03,sr watson,rajasthan royals,delhi daredevils,10,0,2,0,160.0,59,32.33898305084746,24.6,25.3,29.76923076923077,16
733979,2014-05-05,sr watson,rajasthan royals,kolkata knight riders,21,2,2,1,147.61904761904762,60,32.06666666666667,27.2,19.9,29.941176470588236,31
733989,2014-05-08,sr watson,rajasthan royals,sunrisers hyderabad,11,1,0,1,100.0,61,32.049180327868854,23.4,21.1,31.444444444444443,11
733999,2014-05-11,sr watson,rajasthan royals,royal challengers bangalore,5,0,0,1,20.0,62,31.70967741935484,24.2,21.1,20.533333333333335,1
734003,2014-05-13,sr watson,rajasthan royals,chennai super kings,39,3,4,1,130.76923076923077,63,31.22222222222222,19.6,18.8,40.0,51
734017,2014-05-19,sr watson,rajasthan royals,mumbai indians,6,1,0,1,83.33333333333334,64,31.53125,22.0,23.3,21.181818181818183,5
734033,2014-05-23,sr watson,rajasthan royals,kings xi punjab,1,0,0,1,0.0,65,31.123076923076923,19.8,23.5,26.41176470588235,0
734041,2014-05-25,sr watson,rajasthan royals,mumbai indians,18,1,0,1,44.44444444444444,66,30.651515151515152,13.6,18.5,21.181818181818183,8
829735,2015-04-19,sr watson,rajasthan royals,chennai super kings,48,6,4,1,152.08333333333331,67,30.313432835820894,13.0,18.6,40.0,73
829741,2015-04-21,sr watson,rajasthan royals,kings xi punjab,39,5,2,1,115.38461538461537,68,30.941176470588236,27.4,23.5,26.41176470588235,45
829749,2015-04-24,sr watson,rajasthan royals,royal challengers bangalore,23,4,1,1,113.04347826086956,69,31.144927536231883,26.2,24.1,20.533333333333335,26
829769,2015-05-01,sr watson,rajasthan royals,mumbai indians,25,2,2,1,112.00000000000001,70,31.071428571428573,30.4,25.1,21.181818181818183,28
829777,2015-05-03,sr watson,rajasthan royals,delhi daredevils,26,4,0,1,80.76923076923077,71,31.028169014084508,36.0,24.8,29.76923076923077,21
829787,2015-05-07,sr watson,rajasthan royals,sunrisers hyderabad,12,3,0,1,100.0,72,30.88888888888889,38.6,25.8,31.444444444444443,12
829797,2015-05-10,sr watson,rajasthan royals,chennai super kings,30,2,0,1,93.33333333333333,73,30.63013698630137,26.4,26.9,40.0,28
829811,2015-05-16,sr watson,rajasthan royals,kolkata knight riders,62,9,5,0,167.74193548387098,74,30.594594594594593,23.0,24.6,29.941176470588236,104
829819,2015-05-20,sr watson,rajasthan royals,royal challengers bangalore,5,2,0,1,200.0,75,31.573333333333334,38.6,34.5,20.533333333333335,10
980907,2016-04-12,sr watson,royal challengers bangalore,sunrisers hyderabad,9,0,3,1,211.11111111111111,76,31.289473684210527,35.0,35.5,31.444444444444443,19
980921,2016-04-17,sr watson,royal challengers bangalore,delhi daredevils,19,2,3,1,173.6842105263158,77,31.12987012987013,34.6,36.6,29.76923076923077,33
980927,2016-04-20,sr watson,royal challengers bangalore,mumbai indians,10,0,0,1,50.0,78,31.153846153846153,38.8,32.6,21.181818181818183,5
980931,2016-04-22,sr watson,royal challengers bangalore,rising pune supergiants,1,0,0,0,100.0,79,30.82278481012658,34.2,28.6,18.5,1
980937,2016-04-24,sr watson,royal challengers bangalore,gujarat lions,6,1,0,1,100.0,80,30.45,13.6,26.1,2.3333333333333335,6
980953,2016-04-30,sr watson,royal challengers bangalore,sunrisers hyderabad,3,0,0,1,66.66666666666666,81,30.14814814814815,12.8,23.9,31.444444444444443,2
980959,2016-05-02,sr watson,royal challengers bangalore,kolkata knight riders,21,5,1,1,161.9047619047619,82,29.804878048780488,9.4,22.0,29.941176470588236,34
980969,2016-05-07,sr watson,royal challengers bangalore,rising pune supergiants,13,5,2,1,276.9230769230769,83,29.85542168674699,9.6,24.2,18.5,36
980977,2016-05-09,sr watson,royal challengers bangalore,kings xi punjab,3,0,0,1,33.33333333333333,84,29.928571428571427,15.8,25.0,26.41176470588235,1
980981,2016-05-11,sr watson,royal challengers bangalore,mumbai indians,14,1,1,1,107.14285714285714,85,29.58823529411765,15.8,14.7,21.181818181818183,15
980987,2016-05-14,sr watson,royal challengers bangalore,gujarat lions,1,0,0,1,0.0,86,29.41860465116279,17.6,15.2,2.3333333333333335,0
980999,2016-05-18,sr watson,royal challengers bangalore,kings xi punjab,2,0,0,0,50.0,87,29.080459770114942,17.2,13.3,26.41176470588235,1
981011,2016-05-22,sr watson,royal challengers bangalore,delhi daredevils,18,0,1,1,77.77777777777779,88,28.761363636363637,10.6,10.1,29.76923076923077,14
981013,2016-05-24,sr watson,royal challengers bangalore,gujarat lions,6,0,0,1,16.666666666666664,89,28.59550561797753,6.2,11.0,2.3333333333333335,1
